"Michigan State University (MSU)","Plant Biology","PhD (F19)","Rejected"," E-mail","4 Feb 2019","  3.90","164","161","5.00","","A","9 Feb 2019","Invited to recruitment weekend 2019 (1/31-2/3), was being considered for the Plant Science Fellowship, and notified the following Monday (2/4) that the committee had met and I was not selected for the ~5-7 positions from ~35 students.  Note:  The lab I was interested in had no grant funding and was unable to take a student unless selected for this fellowship.  Informed when I sent a thank-you follow up e-mail to my potential PI."
"University Of Southern California","Biology Of Aging","PhD (F19)","Rejected"," Other","9 Feb 2019","  3.90","169","162","5.00","","U","9 Feb 2019","They do not give me a chance."
"University Of Chicago","Genetics, Genomics And Systems Biology","PhD (F19)","Rejected"," Website","8 Feb 2019","","","","","","A","8 Feb 2019",""
"University Of Chicago","Genetics, Genomics And Systems Biology","PhD (F19)","Rejected"," Website","8 Feb 2019","","","","","","I","8 Feb 2019","Oh well"
"University Of Southern California","Marine Biology","PhD (F19)","Rejected"," E-mail","8 Feb 2019","","","","","","","8 Feb 2019","3 publications in good journals, Master’s and undergrad with honors. Their loss!"
"City University Of New York (CUNY)","Biology","PhD (F19)","Interview"," E-mail","29 Jan 2019","","","","","","A","8 Feb 2019","Plant Biology Subprogram---Had my interview last Thursday---they told me that I would hear back in a week."
"Tulane University","Ecology And Evolutionary Biology (EEB)","PhD (F19)","Wait listed"," E-mail","8 Feb 2019","  3.40","160","150","4.50","","A","8 Feb 2019","POI told me I'm waitlisted. If you do NOT want your spot at Tulane for an EEB PhD, please tell them soon so I have a chance! It's my first choice!"
"City University Of New York (CUNY)","Ecology And Evolutionary Biology","PhD (F19)","Interview"," E-mail","6 Feb 2019","","","","","","A","8 Feb 2019",""
"University Of Texas At Austin","Cell And Molecular Biology","PhD (S19)","Rejected"," Website","7 Feb 2019","  3.37","164","159","5.00","","A","7 Feb 2019","Received email to check status. Status update was short and sweet. Denied."
"University Of Michigan","Molecular, Cellular And Developmental Biology","PhD (F19)","Interview"," E-mail","6 Feb 2019","  3.94","162","170","4.00","","I","7 Feb 2019",""
"University Of Oklahoma","Ecology And Evolutionary Biology (EEB)","PhD (F19)","Accepted"," E-mail","7 Feb 2019","","","","","","A","7 Feb 2019","Also received invitation to Graduate Recruitment Weekend 2/28-3/2"
"Rensselaer Polytechnic Institute","Biology","PhD (F19)","Rejected"," Website","8 Feb 2019","  3.65","144","156","3.50","","I","7 Feb 2019","I had been given fee wavier yet got rejected. Maybe because of my low scores Q156V144."
"Duke University","Molecular Cancer Biology","PhD (F19)","Other"," E-mail","7 Feb 2019","","","","","","U","7 Feb 2019","Emailed Duke Admissions to check on application status since I haven't heard anything at all (no interview invitation). They responded saying decisions are sent February and March, that it will be available on application portal. Totally does not help"
"New Mexico State University","Molecular Biology","PhD (F19)","Accepted"," E-mail","7 Feb 2019","","","","","","A","7 Feb 2019","Acceptance from program committee. Official letter from the graduate school within the next month."
"Michigan Technological University","Biology","Masters (F19)","Accepted"," E-mail","15 Jan 2019","","","","","","I","7 Feb 2019","Applied for Ph.D. in Biology but instead received a Masters in Biology. Definitely going to wait for other universities."
"UC Riverside","Cell, Molecular, And Developmental Biology","PhD (F19)","Accepted"," E-mail","6 Feb 2019","","","","","","U","7 Feb 2019",""
"UT Austin","Cell And Molecular Biology","PhD (F19)","Rejected"," E-mail","6 Feb 2019","","","","","","U","7 Feb 2019",""
"University Of Massachusetts, Amherst","Molecular And Cellular Biology","PhD (F19)","Other"," Website","7 Feb 2019","","","","","","U","7 Feb 2019","The status shows ""incomplete""."
"University Of Maryland Baltimore County","Cell Biology, Developmental Biology, And Neurobiology (CDN)","PhD (F19)","Rejected"," E-mail","4 Feb 2019","","","","","","A","6 Feb 2019",""
"University Of Cincinnati","Molecular & Developmental Biology","PhD (F19)","Rejected"," E-mail","5 Feb 2019","","","","","","A","6 Feb 2019",""
"City University Of New York (CUNY)","Biology (EEB Subprogram)","PhD (F19)","Interview"," E-mail","6 Feb 2019","","","","","","A","6 Feb 2019","Invited to a Visiting Day on February 14th."
"Rice University","Systems, Synthetic, And Physical Biology (SSPB)","PhD (F19)","Rejected"," E-mail","6 Feb 2019","","","","","","I","6 Feb 2019",""
"Duke University","Computational Biology And Bioinformatics","PhD (F19)","Interview"," E-mail","6 Feb 2019","","","","","","I","6 Feb 2019","I applied there as a joke. No clue how this followed through =')"
"University Of Rochester","Cell Biology Of Disease","PhD (F19)","Accepted"," E-mail","6 Feb 2019","","","","","","A","6 Feb 2019","2 first authors, 2.5 years post-undergrad research experience, $29600 stipend + health. Will decline the offer, very nice school, not excited about location."
"Univeristy Of Michigan","PIBS- Cell And Developmental Biology","PhD (F19)","Accepted"," Phone","6 Feb 2019","","","","","","A","6 Feb 2019","Received a call from POI informing me of my acceptance.  Said official PIBS wide email will be sent out Friday."
"Ohio University","Department Of Environmental And Plant Biology (PBIO)","PhD (F19)","Accepted"," E-mail","6 Feb 2019","  3.44","154","158","4.00","","I","6 Feb 2019","The Department funds full-time students year round, including summer – a total assistantship of $22,880/year ($8,320 Fall & Spring; $6,240 Summer session). Additionally, a tuition scholarship (waiver) is provided."
"Emory University","Cancer Biology","PhD (F19)","Accepted"," Phone","4 Feb 2019","","","","","","U","6 Feb 2019","sent an official email confirming a few hours after phone call"
"University Of Cincinnati","Molecular & Developmental Biology (MDB)","PhD (F19)","Accepted"," Phone","4 Feb 2019","","","","","","A","6 Feb 2019",""
"Northeastern University (NEU)","Biology","PhD (F19)","Rejected"," Website","6 Feb 2019","","","","","","I","6 Feb 2019","E-mail to check portal."
"Brown University","Ecology & Evolutionary Biology","PhD (F19)","Accepted"," E-mail","5 Feb 2019","","","","","","I","6 Feb 2019","Good luck everyone! :)"
"University Of Southern California","Computational Biology And Bioinformatics","PhD (F19)","Other"," Other","6 Feb 2019","","","","","","I","6 Feb 2019","To the post below: I had an interview sometime back. POI said that first batch of results would be sent out mid Feb. Have you heard anything else?"
"University Of Massachusetts, Amherst","Molecular & Cell Biology","PhD (F19)","Other"," Website","5 Feb 2019","","","","","","U","5 Feb 2019","Checked status on SPIRE. status updated from ""applied"" to ""application under review"" today. Anyone who applied and heard back from MCB program?"
"University Of Utah","Molecular Biology","PhD (F19)","Accepted"," E-mail","5 Feb 2019","","","","","","A","5 Feb 2019",""
"University Of Illinois At Urbana-Champaign","Molecular And Cellular Biology","PhD (F19)","Interview"," E-mail","19 Dec 2018","","","","","","U","5 Feb 2019",""
"University Of Pittsburgh","Molecular Biophysics & Structural Biology","PhD (F19)","Interview"," E-mail","14 Jan 2019","","","","","","A","5 Feb 2019",""
"IST Austria","Biology","PhD (F19)","Other"," Other","5 Feb 2019","","","","","","I","5 Feb 2019","Does anyone have any idea of how many applicants are invited for interviews and how many are finally selected?"
"University Of Illinois","Plant Biology","PhD (F19)","Interview"," E-mail","4 Feb 2019","","","","","","I","5 Feb 2019",""
"Case Western Reserve University","Biology","Masters (F19)","Interview"," E-mail","4 Feb 2019","","","","","","A","4 Feb 2019","Head of the Pathology Department asked to set up an interview"
"University Of Chicago","Computational Biology","PhD (F19)","Interview"," E-mail","10 Dec 2018","  3.70","162","160","3.50","","A","4 Feb 2019",""
"University Of Washington","Biology","PhD (F19)","Rejected"," E-mail","4 Feb 2019","","","","","","A","4 Feb 2019",""
"Washington University In St. Louis","Computational Biology","PhD (F19)","Rejected"," E-mail","21 Dec 2018","  3.70","162","160","3.50","","A","4 Feb 2019",""
"University Of Pennsylvania","Genomics And Computational Biology","PhD (F19)","Rejected"," E-mail","17 Jan 2019","  3.70","162","160","3.50","","A","4 Feb 2019",""
"University Of Wisconsin-Madison","Cellular And Molecular Biology (CMB)","PhD (F19)","Accepted"," Phone","1 Feb 2019","","","","","","A","4 Feb 2019",""
"University Of Washington","Biology","PhD (F19)","Rejected"," E-mail","4 Feb 2019","","","","","","","4 Feb 2019",""
"University Of Chicago","Cancer Biology","PhD (F19)","Rejected"," E-mail","1 Feb 2019","","","","","","U","4 Feb 2019",""
"Emory University - Laney Graduate School","Cancer Biology","PhD (F19)","Accepted"," Phone","4 Feb 2019","","","","","","A","4 Feb 2019","Phone call prior to official offer letter"
"Brown University","Ecological And Evolutionary Biology","PhD (F19)","Other"," E-mail","4 Feb 2019","","","","","","A","4 Feb 2019","Got an email from my POI saying that there have been some delays in the admissions pipeline. He previously said that I should be hearing from them by the end of the month, so I was a little stressed when Jan. 31 came and went. New email said that it should get ""unstuck"" in the next few days. Hang in there!"
"IST Austria","Biology","PhD (F19)","Interview"," E-mail","4 Feb 2019","","","","","","I","4 Feb 2019","Excited!"
"University Of Utah","Molecular, Cellular, And Evolutionary Biology","PhD (F19)","Interview"," E-mail","1 Feb 2019","","","","","","A","4 Feb 2019",""
"City University Of New York (CUNY)","Biology","PhD (F19)","Rejected"," Website","3 Feb 2019","  2.88","153","155","3.00","","I","3 Feb 2019",""
"University Of Illinois","Animal Biology","PhD (F19)","Interview"," E-mail","16 Jan 2019","","","","","","A","3 Feb 2019",""
"University Of Arkansas","Cell And Molecular Biology (CEMB)","PhD (F19)","Accepted"," E-mail","1 Feb 2019","  3.83","155","155","4.00","","I","2 Feb 2019","Accepted with TA-ship. Also nominated for a fellowship."
"Stanford University","Chemistry And Chemical Biology","PhD (F19)","Rejected"," Website","1 Feb 2019","  3.93","164","160","5.00","680","A","2 Feb 2019",""
"Harvard University","Chemistry And Chemical Biology","PhD (F19)","Rejected"," Website","1 Feb 2019","  3.93","164","160","5.00","680","A","2 Feb 2019",""
"Binghamton University","Biology","PhD (F19)","Accepted"," E-mail","2 Feb 2019","","","","","","A","2 Feb 2019","Definitely not going here! Have heard terrible things about their program, do yourself a favor and go elsewhere."
"Cornell University","Biology CALS","PhD (F19)","Rejected"," Other","31 Jan 2019","","","","","","A","2 Feb 2019","Graduating undergrad in only 3 years. Went to community college 1 year got a 3.93, then went to BU got a 2.17 first semester and a 3.4 the next, guess that wasn't good enough. Did research every semester of college and during the Summers. 1 REU, 1 international REU, 1 LSAMP fellowship, research in 3 areas of molecular bio, 2 areas of biotech/biochem. Great recommendations, research interests lined up with professors. Professor called to tell me and then met with me in person to give advice."
"Northeastern University","Molecular Biology","PhD (F19)","Rejected"," E-mail","2 Feb 2019","","","","","","A","2 Feb 2019","Graduating undergrad in only 3 years. Went to community college 1 year got a 3.93, then went to BU got a 2.17 first semester and a 3.4 the next, guess that wasn't good enough. Did research every semester of college and during the Summers. 1 REU, 1 international REU, 1 LSAMP fellowship, research in 3 areas of molecular bio, 2 areas of biotech/biochem. Great recommendations, research interests lined up with professors."
"Columbia University","Ecology & Evolutionary Biology (E3B)","PhD (F19)","Interview"," E-mail","26 Jan 2019","","","","","","A","1 Feb 2019",""
"Brown University","Computational Biology","PhD (F19)","Rejected"," Website","1 Feb 2019","","","","","","A","1 Feb 2019",""
"Carnegie Mellon University","Computational Biology","PhD (F19)","Rejected"," E-mail","1 Feb 2019"," ","0","170","0.00","","A","1 Feb 2019",""
