"University Of Illinois - Urbana Champaign","Geology","PhD (F11)","Accepted"," E-mail","8 Feb 2011","","","","","","A","17 Feb 2011",""
"University Of Texas, Austin (UT Austin)","Geology","Masters (F11)","Accepted"," E-mail","27 Jan 2011","  3.27","580","800","5.00","","A","16 Feb 2011",""
"MIT WHOI Joint Program","Marine Geology And Geophysics","PhD (F11)","Interview"," E-mail","14 Feb 2011","","","","","","I","15 Feb 2011",""
"Oregon State University, COAS","Marine Geology And Geophysics","PhD (F11)","Other"," E-mail","27 Jan 2011","","","","","","I","27 Jan 2011","E-mail from Professor inviting to open house"
"Stanford University","Geology","PhD (?)","Accepted"," E-mail","5 Apr 2008","","","","","","A","5 Aug 2010",""
"Case Western Reserve University (CWRU)","Geology","Masters (F10)","Accepted"," E-mail","10 Apr 2010","  3.74","580","630","4.50","","A","11 Apr 2010",""
"University Of California, Los Angeles (UCLA)","Geology","PhD (F10)","Rejected"," E-mail","6 Apr 2010","","","","","","I","6 Apr 2010",""
"Yale University","Geology And Geophysics","PhD (F10)","Rejected"," E-mail","11 Mar 2010","  3.57","0","780","0.00","","I","22 Mar 2010",""
"Ohio State University (OSU)","Geology","Masters (F10)","Accepted"," Website","18 Mar 2010","  3.74","580","630","4.50","","A","18 Mar 2010","Top choice! I am so excited!!!"
"Kent State University","Geology","Masters (F10)","Accepted"," Postal Service","13 Mar 2010","","","","","","A","13 Mar 2010",""
"Ohio University (OU)","Geology","Masters (F10)","Accepted"," E-mail","10 Mar 2010","","","","","","A","13 Mar 2010",""
"West Virginia University","Geology","Masters (S10)","Accepted"," E-mail","5 Feb 2010","  3.80","600","760","4.00","","A","9 Mar 2010","Official letter sent postal 2 weeks later.  Offered full funding."
"University Of South Carolina At Columbia","Geology","Masters (F10)","Accepted"," E-mail","5 Mar 2010","  3.58","580","700","4.00","","A","5 Mar 2010","Letter to follow in the mail."
"University Of Akron","Geology","Masters (F10)","Accepted"," E-mail","3 Mar 2010","  3.70","580","630","4.50","","A","3 Mar 2010","Funding info to come and a GREAT project!"
"Brigham Young University","Geology","Masters (F10)","Accepted"," E-mail","2 Mar 2010","","","","","","I","2 Mar 2010",""
"University Of Kansas","Geology Science","PhD (F10)","Other"," E-mail","1 Mar 2010","  3.22","430","710","3.50","","I","1 Mar 2010",""
"MIT-WHOI Joint Program","Marine Geology And Geophysics","PhD (F10)","Rejected"," E-mail","26 Feb 2010","","","","","","A","28 Feb 2010",""
"MIT-WHOI Joint Program","Marine Geology And Geophysics","PhD (F10)","Rejected"," E-mail","27 Feb 2010","","","","","","I","27 Feb 2010",""
"University Of Minnesota- Twin Cities","Geology","PhD (F10)","Rejected"," E-mail","26 Feb 2010","  3.20","400","800","3.00","","I","26 Feb 2010",""
"SUNY Buffalo","Geology","PhD (F10)","Accepted"," E-mail","16 Feb 2010","  3.16","580","780","5.50","520","A","24 Feb 2010",""
"Texas A&M University","Geology","PhD (F10)","Accepted"," E-mail","24 Feb 2010","","","","","","I","24 Feb 2010","My first admission. Thanks buddha and lord. I am discussing about the future funding opportunity with Prof. Good luck with me!"
"Ohio University (OU)","Geology","Masters (F10)","Interview"," E-mail","15 Feb 2010","","","","","","A","16 Feb 2010",""
"University Of California, Davis (UCD)","Geology","PhD (F10)","Accepted"," E-mail","12 Feb 2010","","","","","","A","13 Feb 2010",""
"VT","Geology","PhD (F10)","Wait listed"," E-mail","9 Feb 2010","","","","","","I","9 Feb 2010",""
"University Of California, Davis (UCD)","Geology","PhD (?)","Interview"," E-mail","5 Jan 2010","","","","","","","23 Jan 2010",""
"University Of Wyoming","Geology","Masters (?)","Accepted"," E-mail","9 Feb 2009","","","","","","A","20 Nov 2009",""
"University Of California, Berkeley (UCB)","Geology","PhD (?)","Rejected"," E-mail","15 Apr 2009","","","","","","A","16 Apr 2009","the program wasn't a great fit for me. i'm headed to stanford (yay!), which is better-ranked anyways"
"Stanford University","Geology","PhD (?)","Rejected"," E-mail","31 Mar 2009","","","","","","A","8 Apr 2009",""
"University Of Alaska-Fairbanks","Geology & Geophysics","PhD (?)","Accepted"," E-mail","8 Apr 2009","","","","","","A","8 Apr 2009",""
"Rutgers - New Brunswick","Geology","Masters (?)","Rejected"," Website","7 Apr 2009","","","","","","A","7 Apr 2009","They could have taken a little longer! Not my field, but tangentally related, as their program in my field is in complete collapse."
"University Of Wyoming","Geology","Masters (?)","Rejected"," E-mail","1 Apr 2009","","","","","","A","3 Apr 2009","Emailed them and got an unofficial rejection back."
"Stanford University","Geology","PhD (?)","Rejected"," E-mail","31 Mar 2009","","","","","","A","31 Mar 2009","I don't care. Get accepted by Harvard and Yale anyway."
"University Of California, Davis (UCD)","Geology","PhD (?)","Rejected"," Website","13 Mar 2009","","","","","","I","13 Mar 2009","Deny reason 2"
"Stanford University","Geology","PhD (?)","Rejected"," E-mail","11 Mar 2009","","","","","","A","10 Mar 2009","Wonderful, very personal e-mail from prof...lab is just too full and funding is too low."
"Southern Illinois University Carbondale","Geology","Masters (?)","Accepted"," Postal Service","9 Mar 2009","","","","","","A","9 Mar 2009","with full funding!! Letter dated March 5."
"Yale University","Geology & Geophysics","PhD (?)","Accepted"," E-mail","5 Mar 2009","","","","","","U","8 Mar 2009","Unofficial"
"Washington State University-Pullman","Geology","PhD (?)","Accepted"," E-mail","7 Mar 2009","","","","","","A","7 Mar 2009","2 year NSF RA to do research for masters, then TA to continue on to PhD."
"Washington State University-Pullman","Geology","PhD (?)","Other"," E-mail","4 Mar 2009","","","","","","A","4 Mar 2009","The professor I would like to work with said that he wants to offer me a position and full funding, but that things are moving really slowly on their end, so I might not hear anything for a week or two. Not sure if this means I'm definitely in, but it is encouraging!"
"Stanford University","Geology","PhD (?)","Other"," E-mail","4 Mar 2009","","","","","","A","3 Mar 2009","I have been invited to visit. Basically, my potential advisor is deciding between me and three other people."
"Wyoming","Geology","PhD (?)","Other"," E-mail","31 Jan 2009","","","","","","A","2 Mar 2009","offer to visit dept"
"University Of Wyoming","Geology","PhD (?)","Accepted"," Other","17 Feb 2009","","","","","","A","21 Feb 2009","Went for an interview and they accepted me while I was there!!"
"University Of Wisconsin, Madison","Geology","PhD (?)","Accepted"," E-mail","19 Feb 2009","","","","","","A","18 Feb 2009","5 years guaranteed support (RA), possibly w/ additional RA funding from an NSF grant"
"Stanford University","Geology","PhD (?)","Interview"," E-mail","13 Feb 2009","","","","","","A","12 Feb 2009","I've already posted being contacted by a professor, so this is an update - interview via phone tomorrow. I REALLY want to get in."
"University Of Illinois, Urbana Champaign (UIUC)","Geology","PhD (?)","Accepted"," E-mail","30 Jan 2009","","","","","","I","9 Feb 2009",""
"Stanford University","Geology","PhD (?)","Other"," E-mail","6 Feb 2009","","","","","","A","8 Feb 2009","The professor I wanted to work with is not admitting any students this year, but another professor contacted me to see if I was interested in working with him."
"University of Texas, Austin (UT Austin)","Geology","Masters (?)","Accepted"," E-mail","27 Jan 2009","","","","","","A","1 Feb 2009","Nice fellowship offer too!"
"University Of Colorado, Boulder","Geology","Masters (?)","Rejected"," Postal Service","19 Mar 2008","","","","","","A","18 Mar 2008","Sent 3/11/08"
"University Of Colorado, Boulder","Geology","Masters (?)","Rejected"," Postal Service","18 Mar 2008","","","","","","A","18 Mar 2008",""
"Yale University		","Geology","PhD (?)","Rejected"," E-mail","6 Mar 2008","","","","","","A","6 Mar 2008",""
"Yale University ","Geology","PhD (?)","Rejected"," E-mail","6 Mar 2008","","","","","","","6 Mar 2008","E-mail with link to website."
"Brown University ","Geology","PhD (?)","Accepted"," E-mail","13 Feb 2008","","","","","","A","6 Mar 2008","A nice fellowship as well!"
"Pennsylvania State University (PSU)","Geology","PhD (?)","Accepted"," Other","15 Feb 2008","","","","","","A","6 Mar 2008","I was told that I was accepted when I interviewed. I heard that I had an interview on January 18th. I interviewed in the middle of February, although I understand that the interviews went on for two more weeks. "
"Yale University		","Geology","PhD (?)","Interview"," E-mail","27 Jan 2008","","","","","","A","29 Feb 2008","got an email to go up to an Open House at Yale on Feb. 22nd.  I expect to hear Yale's decision around the week of March 3rd."
"Pennsylvania State University (PSU)","Geology","PhD (?)","Accepted"," E-mail","26 Feb 2008","","","","","","A","29 Feb 2008",""
"University Of Oregon","Geology","Masters (?)","Rejected"," Postal Service","19 Mar 2007","","","","","","A","20 Mar 2007",""
"University Of New Mexico","Geology","Masters (?)","Rejected"," E-mail","15 Mar 2007","","","","","","A","15 Mar 2007","I was informed that I did not qualify for funding and that the pool of applicants were excellent this year."
"Syracuse University","Geology","PhD (?)","Accepted"," E-mail","10 Apr 2006","","","","","","A","10 Apr 2006","The email from the chair (who is also the prospective advisor) said that he had checked with the graduate secretary and noticed my letter had never been sent out. He said he would understand if I had already accepted an offer (to which I have). Closure on an in limbo application is nice though :-)"
"Pennsylvania State University (PSU)","Geology","Masters (?)","Rejected"," Phone","10 Apr 2006","","","","","","A","10 Apr 2006","I called the dept. Not unexpected news, but still unfortunate."
"University of Texas, Austin (UT Austin)","Geology","Masters (?)","Rejected"," E-mail","5 Apr 2006","","","","","","A","5 Apr 2006","I emailed my anticipated advisor yesterday. She got back to me immediately and was very polite and understanding about the matter. She said that only 5 students go in this year, the email I received today confirming my rejection said that there were 180 applicants. Congrats to those who got in. I will be trying again in a few years for PhD. I'll get it then."
"University of Montana","Geology","PhD (?)","Accepted"," Postal Service","2 Mar 2006","","","","","","A","20 Mar 2006","It appears they won't tell anyone about TAs or RAs until after the acceptance deadline. Cutbacks?"
"University of Hawaii","Geology And Geophysics","PhD (?)","Rejected"," E-mail","17 Mar 2006","","","","","","A","19 Mar 2006",""
"University of Kansas","Geology","Masters (?)","Accepted"," E-mail","10 Mar 2006","","","","","","A","11 Mar 2006",""
"University of Kansas","Geology","PhD (?)","Accepted"," E-mail","10 Mar 2006","","","","","","A","10 Mar 2006","Hey, someone else applied to KU!"
"University of Kansas","Geology","PhD (?)","Accepted"," E-mail","10 Mar 2006","","","","","","A","10 Mar 2006",""
"Yale University","Geology & Geophysics","PhD (?)","Accepted"," E-mail","2 Mar 2006","","","","","","A","8 Mar 2006",""
"University Of Minnesota (UMN)","Geology","PhD (?)","Rejected"," Postal Service","28 Feb 2006","","","","","","A","28 Feb 2006","Letter is dated 2/21/06."
"University Of Wisconsin, Madison","Geology","PhD (?)","Accepted"," E-mail","17 Feb 2006","","","","","","A","26 Feb 2006","An accidental typo last time I submitted this notice. The date of notification is 2/17/06 rather than 1/17/06. Prospective student weekend is March 3-5 for those who haven't heard as of yet."
"University Of California, Berkeley (UCB)","Geology","PhD (?)","Accepted"," E-mail","20 Feb 2006","","","","","","A","26 Feb 2006",""
"Stanford University","Geology","PhD (?)","Rejected"," E-mail","23 Feb 2006","","","","","","A","25 Feb 2006",""
"University Of Nebraska, Lincoln","Geology","Masters (?)","Accepted"," E-mail","17 Feb 2006","","","","","","A","25 Feb 2006",""
"SUNY - Buffalo","Geology","Masters (?)","Accepted"," Postal Service","11 Feb 2006","","","","","","A","25 Feb 2006",""
"California Institute Of Technology (Caltech)","Geology","PhD (?)","Rejected"," E-mail","24 Feb 2006","","","","","","A","23 Feb 2006",""
"Pennsylvania State University (PSU)","Geology","PhD (?)","Accepted"," Phone","24 Feb 2006","","","","","","A","23 Feb 2006",""
"California Institute Of Technology (Caltech)","Geology And Planetary","PhD (?)","Rejected"," E-mail","23 Feb 2006","","","","","","I","23 Feb 2006",""
"Massachusetts Institute Of Technology (MIT)","Geology (Earth And Planetary Sciences) Joint Program W/ WHOI","PhD (?)","Interview"," E-mail","15 Feb 2006","","","","","","A","22 Feb 2006",""
"Duke University","Geology","PhD (?)","Accepted"," Unknown","8 Feb 2006","","","","","","?","8 Feb 2006",""
"Virginia Tech","Geology"," (?)","Interview"," E-Mail","1 Feb 2006","","","","","","?","8 Feb 2006",""
"University Of California, Berkeley (UCB)","Geology"," (?)","Interview"," E-Mail","26 Jan 2006","","","","","","?","8 Feb 2006",""
"Yale University","Geology & Geophysics"," (?)","Interview"," E-Mail","22 Jan 2006","","","","","","?","8 Feb 2006",""
"University Of Wisconsin, Madison","Geology - PhD"," (?)","Accepted"," E-Mail","17 Jan 2006","","","","","","?","18 Feb 2006",""
"University of Kansas","Geology - PhD"," (?)","Interview"," E-Mail","10 Feb 2006","","","","","","?","10 Feb 2006",""
